"44","1"
"18","1"
"1151","1"
"1073","1"
"130","1"
"1205","1"
"1645","1"
"2","1"
"201","1"
"256","1"
"1214","1"
"1202","1"
"117","1"
"1430","1"
"1441","1"
"8","1"
"129","1"
"209","1"
"53","1"
"1406","1"
"21","1"
"1207","1"
