"gnucash-android";"2.1.1";"615";"SR";"1";"user";"";"choose";""disable crash reports"";"";"";"";"SUCCESS";""
"gnucash-android";"2.1.1";"615";"SR";"2";"user";"";"click";"done";"";"";"click done";"ERROR";"RC8 - java.lang.RuntimeException: Could not find component in screen 16608: comp{id=575866, n='android.widget.Button', t='Done', d='', ix='org.gnucash.android:id/btn_save'}"
"gnucash-android";"2.1.1";"615";"SR";"3";"user";"";"open";"book selector";"";"";"Manage books...";"SUCCESS";""
"gnucash-android";"2.1.1";"615";"SR";"4";"user";"";"create";"new book";"";"";"Create a new book.";"SUCCESS";""
"gnucash-android";"2.1.1";"615";"SR";"5";"user";"";"open";"book selector";"";"";"Manage books...";"SUCCESS";""
"gnucash-android";"2.1.1";"615";"SR";"6";"user";"";"manage";"books";"";"";"Manage books...";"SUCCESS";""
